"Step","lmax2_ns8_nv2 - valinf_rmsds_lt2","lmax2_ns8_nv2 - valinf_rmsds_lt2__MIN","lmax2_ns8_nv2 - valinf_rmsds_lt2__MAX","lmax3_ns8_nv2 - valinf_rmsds_lt2","lmax3_ns8_nv2 - valinf_rmsds_lt2__MIN","lmax3_ns8_nv2 - valinf_rmsds_lt2__MAX","lmax1_ns8_nv2_1e_0o - valinf_rmsds_lt2","lmax1_ns8_nv2_1e_0o - valinf_rmsds_lt2__MIN","lmax1_ns8_nv2_1e_0o - valinf_rmsds_lt2__MAX","lmax1_ns8_nv2_1e_0e - valinf_rmsds_lt2","lmax1_ns8_nv2_1e_0e - valinf_rmsds_lt2__MIN","lmax1_ns8_nv2_1e_0e - valinf_rmsds_lt2__MAX","lmax1_ns8_nv2_1o_0e - valinf_rmsds_lt2","lmax1_ns8_nv2_1o_0e - valinf_rmsds_lt2__MIN","lmax1_ns8_nv2_1o_0e - valinf_rmsds_lt2__MAX","lmax1_ns8_nv2_odd - valinf_rmsds_lt2","lmax1_ns8_nv2_odd - valinf_rmsds_lt2__MIN","lmax1_ns8_nv2_odd - valinf_rmsds_lt2__MAX","lmax1_ns8_nv2 - valinf_rmsds_lt2","lmax1_ns8_nv2 - valinf_rmsds_lt2__MIN","lmax1_ns8_nv2 - valinf_rmsds_lt2__MAX","lmax0_ns8_nv2 - valinf_rmsds_lt2","lmax0_ns8_nv2 - valinf_rmsds_lt2__MIN","lmax0_ns8_nv2 - valinf_rmsds_lt2__MAX"
"370","26.829268292682926","21.951219512195124","31.70731707317073","","","","7.317073170731708","7.317073170731708","7.317073170731708","19.51219512195122","19.51219512195122","19.51219512195122","2.4390243902439024","2.4390243902439024","2.4390243902439024","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"375","21.951219512195124","17.073170731707318","26.829268292682926","","","","9.75609756097561","9.75609756097561","9.75609756097561","21.951219512195124","21.951219512195124","21.951219512195124","7.317073170731708","7.317073170731708","7.317073170731708","21.951219512195124","21.951219512195124","21.951219512195124","26.829268292682926","26.829268292682926","26.829268292682926","0","0","0"
"380","28.048780487804876","26.829268292682926","29.26829268292683","","","","17.073170731707318","17.073170731707318","17.073170731707318","21.951219512195124","21.951219512195124","21.951219512195124","9.75609756097561","9.75609756097561","9.75609756097561","21.951219512195124","21.951219512195124","21.951219512195124","24.390243902439025","24.390243902439025","24.390243902439025","0","0","0"
"385","26.829268292682926","24.390243902439025","29.26829268292683","","","","14.634146341463415","14.634146341463415","14.634146341463415","17.073170731707318","17.073170731707318","17.073170731707318","7.317073170731708","7.317073170731708","7.317073170731708","21.951219512195124","21.951219512195124","21.951219512195124","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"390","31.707317073170735","29.26829268292683","34.146341463414636","","","","12.195121951219512","12.195121951219512","12.195121951219512","9.75609756097561","9.75609756097561","9.75609756097561","2.4390243902439024","2.4390243902439024","2.4390243902439024","24.390243902439025","24.390243902439025","24.390243902439025","26.829268292682926","26.829268292682926","26.829268292682926","0","0","0"
"395","24.390243902439025","19.51219512195122","29.26829268292683","","","","21.951219512195124","21.951219512195124","21.951219512195124","19.51219512195122","19.51219512195122","19.51219512195122","9.75609756097561","9.75609756097561","9.75609756097561","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"400","25.609756097560975","19.51219512195122","31.70731707317073","","","","21.951219512195124","21.951219512195124","21.951219512195124","12.195121951219512","12.195121951219512","12.195121951219512","7.317073170731708","7.317073170731708","7.317073170731708","17.073170731707318","17.073170731707318","17.073170731707318","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"405","21.951219512195124","19.51219512195122","24.390243902439025","","","","24.390243902439025","24.390243902439025","24.390243902439025","14.634146341463415","14.634146341463415","14.634146341463415","7.317073170731708","7.317073170731708","7.317073170731708","21.951219512195124","21.951219512195124","21.951219512195124","17.073170731707318","17.073170731707318","17.073170731707318","0","0","0"
"410","20.731707317073173","17.073170731707318","24.390243902439025","","","","14.634146341463415","14.634146341463415","14.634146341463415","9.75609756097561","9.75609756097561","9.75609756097561","14.634146341463415","14.634146341463415","14.634146341463415","26.829268292682926","26.829268292682926","26.829268292682926","24.390243902439025","24.390243902439025","24.390243902439025","0","0","0"
"415","23.170731707317074","17.073170731707318","29.26829268292683","","","","14.634146341463415","14.634146341463415","14.634146341463415","17.073170731707318","17.073170731707318","17.073170731707318","12.195121951219512","12.195121951219512","12.195121951219512","21.951219512195124","21.951219512195124","21.951219512195124","12.195121951219512","12.195121951219512","12.195121951219512","2.4390243902439024","2.4390243902439024","2.4390243902439024"
"420","29.26829268292683","29.26829268292683","29.26829268292683","","","","17.073170731707318","17.073170731707318","17.073170731707318","14.634146341463415","14.634146341463415","14.634146341463415","4.878048780487805","4.878048780487805","4.878048780487805","12.195121951219512","12.195121951219512","12.195121951219512","26.829268292682926","26.829268292682926","26.829268292682926","2.4390243902439024","2.4390243902439024","2.4390243902439024"
"425","21.951219512195124","21.951219512195124","21.951219512195124","","","","26.829268292682926","26.829268292682926","26.829268292682926","17.073170731707318","17.073170731707318","17.073170731707318","14.634146341463415","14.634146341463415","14.634146341463415","17.073170731707318","17.073170731707318","17.073170731707318","24.390243902439025","24.390243902439025","24.390243902439025","2.4390243902439024","2.4390243902439024","2.4390243902439024"
"430","31.70731707317073","31.70731707317073","31.70731707317073","","","","26.829268292682926","26.829268292682926","26.829268292682926","14.634146341463415","14.634146341463415","14.634146341463415","9.75609756097561","9.75609756097561","9.75609756097561","14.634146341463415","14.634146341463415","14.634146341463415","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"435","24.390243902439025","24.390243902439025","24.390243902439025","","","","9.75609756097561","9.75609756097561","9.75609756097561","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","19.51219512195122","19.51219512195122","19.51219512195122","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"440","21.951219512195124","21.951219512195124","21.951219512195124","","","","9.75609756097561","9.75609756097561","9.75609756097561","12.195121951219512","12.195121951219512","12.195121951219512","12.195121951219512","12.195121951219512","12.195121951219512","19.51219512195122","19.51219512195122","19.51219512195122","14.634146341463415","14.634146341463415","14.634146341463415","0","0","0"
"445","29.26829268292683","29.26829268292683","29.26829268292683","","","","24.390243902439025","24.390243902439025","24.390243902439025","17.073170731707318","17.073170731707318","17.073170731707318","4.878048780487805","4.878048780487805","4.878048780487805","14.634146341463415","14.634146341463415","14.634146341463415","17.073170731707318","17.073170731707318","17.073170731707318","0","0","0"
"450","24.390243902439025","24.390243902439025","24.390243902439025","","","","7.317073170731708","7.317073170731708","7.317073170731708","17.073170731707318","17.073170731707318","17.073170731707318","12.195121951219512","12.195121951219512","12.195121951219512","34.146341463414636","34.146341463414636","34.146341463414636","31.70731707317073","31.70731707317073","31.70731707317073","0","0","0"
"455","19.51219512195122","19.51219512195122","19.51219512195122","","","","19.51219512195122","19.51219512195122","19.51219512195122","19.51219512195122","19.51219512195122","19.51219512195122","12.195121951219512","12.195121951219512","12.195121951219512","17.073170731707318","17.073170731707318","17.073170731707318","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"460","29.26829268292683","29.26829268292683","29.26829268292683","","","","17.073170731707318","17.073170731707318","17.073170731707318","12.195121951219512","12.195121951219512","12.195121951219512","7.317073170731708","7.317073170731708","7.317073170731708","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"465","26.829268292682926","26.829268292682926","26.829268292682926","","","","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","7.317073170731708","7.317073170731708","7.317073170731708","17.073170731707318","17.073170731707318","17.073170731707318","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"470","34.146341463414636","34.146341463414636","34.146341463414636","","","","4.878048780487805","4.878048780487805","4.878048780487805","17.073170731707318","17.073170731707318","17.073170731707318","14.634146341463415","14.634146341463415","14.634146341463415","29.26829268292683","29.26829268292683","29.26829268292683","29.26829268292683","29.26829268292683","29.26829268292683","2.4390243902439024","2.4390243902439024","2.4390243902439024"
"475","24.390243902439025","24.390243902439025","24.390243902439025","","","","19.51219512195122","19.51219512195122","19.51219512195122","29.26829268292683","29.26829268292683","29.26829268292683","9.75609756097561","9.75609756097561","9.75609756097561","12.195121951219512","12.195121951219512","12.195121951219512","34.146341463414636","34.146341463414636","34.146341463414636","0","0","0"
"480","12.195121951219512","12.195121951219512","12.195121951219512","","","","12.195121951219512","12.195121951219512","12.195121951219512","17.073170731707318","17.073170731707318","17.073170731707318","19.51219512195122","19.51219512195122","19.51219512195122","9.75609756097561","9.75609756097561","9.75609756097561","9.75609756097561","9.75609756097561","9.75609756097561","0","0","0"
"485","39.02439024390244","39.02439024390244","39.02439024390244","","","","17.073170731707318","17.073170731707318","17.073170731707318","14.634146341463415","14.634146341463415","14.634146341463415","2.4390243902439024","2.4390243902439024","2.4390243902439024","19.51219512195122","19.51219512195122","19.51219512195122","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"490","17.073170731707318","17.073170731707318","17.073170731707318","","","","4.878048780487805","4.878048780487805","4.878048780487805","24.390243902439025","24.390243902439025","24.390243902439025","4.878048780487805","4.878048780487805","4.878048780487805","21.951219512195124","21.951219512195124","21.951219512195124","17.073170731707318","17.073170731707318","17.073170731707318","0","0","0"
"495","21.951219512195124","21.951219512195124","21.951219512195124","","","","17.073170731707318","17.073170731707318","17.073170731707318","12.195121951219512","12.195121951219512","12.195121951219512","9.75609756097561","9.75609756097561","9.75609756097561","19.51219512195122","19.51219512195122","19.51219512195122","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"500","26.829268292682926","26.829268292682926","26.829268292682926","","","","9.75609756097561","9.75609756097561","9.75609756097561","17.073170731707318","17.073170731707318","17.073170731707318","9.75609756097561","9.75609756097561","9.75609756097561","26.829268292682926","26.829268292682926","26.829268292682926","24.390243902439025","24.390243902439025","24.390243902439025","0","0","0"
"505","19.51219512195122","19.51219512195122","19.51219512195122","","","","19.51219512195122","19.51219512195122","19.51219512195122","12.195121951219512","12.195121951219512","12.195121951219512","9.75609756097561","9.75609756097561","9.75609756097561","12.195121951219512","12.195121951219512","12.195121951219512","17.073170731707318","17.073170731707318","17.073170731707318","0","0","0"
"510","24.390243902439025","24.390243902439025","24.390243902439025","","","","12.195121951219512","12.195121951219512","12.195121951219512","17.073170731707318","17.073170731707318","17.073170731707318","14.634146341463415","14.634146341463415","14.634146341463415","31.70731707317073","31.70731707317073","31.70731707317073","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"515","26.829268292682926","26.829268292682926","26.829268292682926","","","","24.390243902439025","24.390243902439025","24.390243902439025","14.634146341463415","14.634146341463415","14.634146341463415","17.073170731707318","17.073170731707318","17.073170731707318","19.51219512195122","19.51219512195122","19.51219512195122","31.70731707317073","31.70731707317073","31.70731707317073","0","0","0"
"520","14.634146341463415","14.634146341463415","14.634146341463415","","","","9.75609756097561","9.75609756097561","9.75609756097561","17.073170731707318","17.073170731707318","17.073170731707318","12.195121951219512","12.195121951219512","12.195121951219512","7.317073170731708","7.317073170731708","7.317073170731708","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"525","26.829268292682926","26.829268292682926","26.829268292682926","","","","9.75609756097561","9.75609756097561","9.75609756097561","14.634146341463415","14.634146341463415","14.634146341463415","12.195121951219512","12.195121951219512","12.195121951219512","14.634146341463415","14.634146341463415","14.634146341463415","36.58536585365854","36.58536585365854","36.58536585365854","0","0","0"
"530","31.70731707317073","31.70731707317073","31.70731707317073","","","","21.951219512195124","21.951219512195124","21.951219512195124","17.073170731707318","17.073170731707318","17.073170731707318","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"535","","","","","","","7.317073170731708","7.317073170731708","7.317073170731708","17.073170731707318","17.073170731707318","17.073170731707318","14.634146341463415","14.634146341463415","14.634146341463415","26.829268292682926","26.829268292682926","26.829268292682926","26.829268292682926","26.829268292682926","26.829268292682926","0","0","0"
"540","","","","","","","17.073170731707318","17.073170731707318","17.073170731707318","21.951219512195124","21.951219512195124","21.951219512195124","7.317073170731708","7.317073170731708","7.317073170731708","21.951219512195124","21.951219512195124","21.951219512195124","24.390243902439025","24.390243902439025","24.390243902439025","0","0","0"
"545","","","","","","","4.878048780487805","4.878048780487805","4.878048780487805","24.390243902439025","24.390243902439025","24.390243902439025","12.195121951219512","12.195121951219512","12.195121951219512","26.829268292682926","26.829268292682926","26.829268292682926","26.829268292682926","26.829268292682926","26.829268292682926","0","0","0"
"550","","","","","","","17.073170731707318","17.073170731707318","17.073170731707318","12.195121951219512","12.195121951219512","12.195121951219512","9.75609756097561","9.75609756097561","9.75609756097561","29.26829268292683","29.26829268292683","29.26829268292683","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"555","","","","","","","17.073170731707318","17.073170731707318","17.073170731707318","14.634146341463415","14.634146341463415","14.634146341463415","7.317073170731708","7.317073170731708","7.317073170731708","19.51219512195122","19.51219512195122","19.51219512195122","31.70731707317073","31.70731707317073","31.70731707317073","0","0","0"
"560","","","","","","","7.317073170731708","7.317073170731708","7.317073170731708","17.073170731707318","17.073170731707318","17.073170731707318","4.878048780487805","4.878048780487805","4.878048780487805","17.073170731707318","17.073170731707318","17.073170731707318","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"565","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","21.951219512195124","21.951219512195124","21.951219512195124","2.4390243902439024","2.4390243902439024","2.4390243902439024","12.195121951219512","12.195121951219512","12.195121951219512","26.829268292682926","26.829268292682926","26.829268292682926","0","0","0"
"570","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","21.951219512195124","21.951219512195124","21.951219512195124","19.51219512195122","19.51219512195122","19.51219512195122","29.26829268292683","29.26829268292683","29.26829268292683","19.51219512195122","19.51219512195122","19.51219512195122","0","0","0"
"575","","","","","","","21.951219512195124","21.951219512195124","21.951219512195124","7.317073170731708","7.317073170731708","7.317073170731708","9.75609756097561","9.75609756097561","9.75609756097561","19.51219512195122","19.51219512195122","19.51219512195122","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"580","","","","","","","14.634146341463415","14.634146341463415","14.634146341463415","17.073170731707318","17.073170731707318","17.073170731707318","9.75609756097561","9.75609756097561","9.75609756097561","19.51219512195122","19.51219512195122","19.51219512195122","14.634146341463415","14.634146341463415","14.634146341463415","0","0","0"
"585","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","21.951219512195124","21.951219512195124","21.951219512195124","7.317073170731708","7.317073170731708","7.317073170731708","26.829268292682926","26.829268292682926","26.829268292682926","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"590","","","","","","","2.4390243902439024","2.4390243902439024","2.4390243902439024","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","0","0","0"
"595","","","","","","","9.75609756097561","9.75609756097561","9.75609756097561","24.390243902439025","24.390243902439025","24.390243902439025","9.75609756097561","9.75609756097561","9.75609756097561","17.073170731707318","17.073170731707318","17.073170731707318","31.70731707317073","31.70731707317073","31.70731707317073","0","0","0"
"600","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","21.951219512195124","21.951219512195124","21.951219512195124","7.317073170731708","7.317073170731708","7.317073170731708","24.390243902439025","24.390243902439025","24.390243902439025","19.51219512195122","19.51219512195122","19.51219512195122","0","0","0"
"605","","","","","","","26.829268292682926","26.829268292682926","26.829268292682926","12.195121951219512","12.195121951219512","12.195121951219512","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","17.073170731707318","17.073170731707318","17.073170731707318","0","0","0"
"610","","","","","","","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","4.878048780487805","4.878048780487805","4.878048780487805","24.390243902439025","24.390243902439025","24.390243902439025","19.51219512195122","19.51219512195122","19.51219512195122","0","0","0"
"615","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","19.51219512195122","19.51219512195122","19.51219512195122","9.75609756097561","9.75609756097561","9.75609756097561","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","0","0","0"
"620","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","7.317073170731708","7.317073170731708","7.317073170731708","17.073170731707318","17.073170731707318","17.073170731707318","14.634146341463415","14.634146341463415","14.634146341463415","26.829268292682926","26.829268292682926","26.829268292682926","0","0","0"
"625","","","","","","","14.634146341463415","14.634146341463415","14.634146341463415","26.829268292682926","26.829268292682926","26.829268292682926","4.878048780487805","4.878048780487805","4.878048780487805","21.951219512195124","21.951219512195124","21.951219512195124","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"630","","","","","","","26.829268292682926","26.829268292682926","26.829268292682926","12.195121951219512","12.195121951219512","12.195121951219512","9.75609756097561","9.75609756097561","9.75609756097561","19.51219512195122","19.51219512195122","19.51219512195122","26.829268292682926","26.829268292682926","26.829268292682926","0","0","0"
"635","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","21.951219512195124","21.951219512195124","21.951219512195124","9.75609756097561","9.75609756097561","9.75609756097561","21.951219512195124","21.951219512195124","21.951219512195124","24.390243902439025","24.390243902439025","24.390243902439025","0","0","0"
"640","","","","","","","17.073170731707318","17.073170731707318","17.073170731707318","9.75609756097561","9.75609756097561","9.75609756097561","14.634146341463415","14.634146341463415","14.634146341463415","24.390243902439025","24.390243902439025","24.390243902439025","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"645","","","","","","","4.878048780487805","4.878048780487805","4.878048780487805","12.195121951219512","12.195121951219512","12.195121951219512","14.634146341463415","14.634146341463415","14.634146341463415","19.51219512195122","19.51219512195122","19.51219512195122","24.390243902439025","24.390243902439025","24.390243902439025","0","0","0"
"650","","","","","","","9.75609756097561","9.75609756097561","9.75609756097561","9.75609756097561","9.75609756097561","9.75609756097561","14.634146341463415","14.634146341463415","14.634146341463415","21.951219512195124","21.951219512195124","21.951219512195124","14.634146341463415","14.634146341463415","14.634146341463415","0","0","0"
"655","","","","","","","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","7.317073170731708","7.317073170731708","7.317073170731708","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"660","","","","","","","17.073170731707318","17.073170731707318","17.073170731707318","12.195121951219512","12.195121951219512","12.195121951219512","12.195121951219512","12.195121951219512","12.195121951219512","21.951219512195124","21.951219512195124","21.951219512195124","24.390243902439025","24.390243902439025","24.390243902439025","0","0","0"
"665","","","","","","","19.51219512195122","19.51219512195122","19.51219512195122","7.317073170731708","7.317073170731708","7.317073170731708","9.75609756097561","9.75609756097561","9.75609756097561","24.390243902439025","24.390243902439025","24.390243902439025","24.390243902439025","24.390243902439025","24.390243902439025","2.4390243902439024","2.4390243902439024","2.4390243902439024"
"670","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","17.073170731707318","17.073170731707318","17.073170731707318","12.195121951219512","12.195121951219512","12.195121951219512","24.390243902439025","24.390243902439025","24.390243902439025","26.829268292682926","26.829268292682926","26.829268292682926","0","0","0"
"675","","","","","","","19.51219512195122","19.51219512195122","19.51219512195122","19.51219512195122","19.51219512195122","19.51219512195122","7.317073170731708","7.317073170731708","7.317073170731708","17.073170731707318","17.073170731707318","17.073170731707318","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"680","","","","","","","19.51219512195122","19.51219512195122","19.51219512195122","12.195121951219512","12.195121951219512","12.195121951219512","12.195121951219512","12.195121951219512","12.195121951219512","12.195121951219512","12.195121951219512","12.195121951219512","34.146341463414636","34.146341463414636","34.146341463414636","0","0","0"
"685","","","","","","","17.073170731707318","17.073170731707318","17.073170731707318","24.390243902439025","24.390243902439025","24.390243902439025","12.195121951219512","12.195121951219512","12.195121951219512","26.829268292682926","26.829268292682926","26.829268292682926","34.146341463414636","34.146341463414636","34.146341463414636","0","0","0"
"690","","","","","","","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","4.878048780487805","4.878048780487805","4.878048780487805","24.390243902439025","24.390243902439025","24.390243902439025","31.70731707317073","31.70731707317073","31.70731707317073","0","0","0"
"695","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","26.829268292682926","26.829268292682926","26.829268292682926","7.317073170731708","7.317073170731708","7.317073170731708","19.51219512195122","19.51219512195122","19.51219512195122","31.70731707317073","31.70731707317073","31.70731707317073","0","0","0"
"700","","","","","","","19.51219512195122","19.51219512195122","19.51219512195122","12.195121951219512","12.195121951219512","12.195121951219512","7.317073170731708","7.317073170731708","7.317073170731708","26.829268292682926","26.829268292682926","26.829268292682926","31.70731707317073","31.70731707317073","31.70731707317073","0","0","0"
"705","","","","","","","17.073170731707318","17.073170731707318","17.073170731707318","21.951219512195124","21.951219512195124","21.951219512195124","4.878048780487805","4.878048780487805","4.878048780487805","26.829268292682926","26.829268292682926","26.829268292682926","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"710","","","","","","","21.951219512195124","21.951219512195124","21.951219512195124","24.390243902439025","24.390243902439025","24.390243902439025","7.317073170731708","7.317073170731708","7.317073170731708","17.073170731707318","17.073170731707318","17.073170731707318","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"715","","","","","","","24.390243902439025","24.390243902439025","24.390243902439025","12.195121951219512","12.195121951219512","12.195121951219512","7.317073170731708","7.317073170731708","7.317073170731708","19.51219512195122","19.51219512195122","19.51219512195122","24.390243902439025","24.390243902439025","24.390243902439025","0","0","0"
"720","","","","","","","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","12.195121951219512","12.195121951219512","12.195121951219512","24.390243902439025","24.390243902439025","24.390243902439025","34.146341463414636","34.146341463414636","34.146341463414636","2.4390243902439024","2.4390243902439024","2.4390243902439024"
"725","","","","","","","17.073170731707318","17.073170731707318","17.073170731707318","12.195121951219512","12.195121951219512","12.195121951219512","9.75609756097561","9.75609756097561","9.75609756097561","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","2.4390243902439024","2.4390243902439024","2.4390243902439024"
"730","","","","","","","21.951219512195124","21.951219512195124","21.951219512195124","14.634146341463415","14.634146341463415","14.634146341463415","4.878048780487805","4.878048780487805","4.878048780487805","21.951219512195124","21.951219512195124","21.951219512195124","19.51219512195122","19.51219512195122","19.51219512195122","0","0","0"
"735","","","","","","","17.073170731707318","17.073170731707318","17.073170731707318","12.195121951219512","12.195121951219512","12.195121951219512","14.634146341463415","14.634146341463415","14.634146341463415","26.829268292682926","26.829268292682926","26.829268292682926","19.51219512195122","19.51219512195122","19.51219512195122","0","0","0"
"740","","","","","","","14.634146341463415","14.634146341463415","14.634146341463415","7.317073170731708","7.317073170731708","7.317073170731708","2.4390243902439024","2.4390243902439024","2.4390243902439024","26.829268292682926","26.829268292682926","26.829268292682926","26.829268292682926","26.829268292682926","26.829268292682926","0","0","0"
"745","","","","","","","21.951219512195124","21.951219512195124","21.951219512195124","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","31.70731707317073","31.70731707317073","31.70731707317073","2.4390243902439024","2.4390243902439024","2.4390243902439024"
"750","","","","","","","17.073170731707318","17.073170731707318","17.073170731707318","14.634146341463415","14.634146341463415","14.634146341463415","7.317073170731708","7.317073170731708","7.317073170731708","12.195121951219512","12.195121951219512","12.195121951219512","14.634146341463415","14.634146341463415","14.634146341463415","0","0","0"
"755","","","","","","","21.951219512195124","21.951219512195124","21.951219512195124","17.073170731707318","17.073170731707318","17.073170731707318","7.317073170731708","7.317073170731708","7.317073170731708","19.51219512195122","19.51219512195122","19.51219512195122","26.829268292682926","26.829268292682926","26.829268292682926","0","0","0"
"760","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","14.634146341463415","14.634146341463415","14.634146341463415","17.073170731707318","17.073170731707318","17.073170731707318","19.51219512195122","19.51219512195122","19.51219512195122","26.829268292682926","26.829268292682926","26.829268292682926","0","0","0"
"765","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","17.073170731707318","17.073170731707318","17.073170731707318","4.878048780487805","4.878048780487805","4.878048780487805","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"770","","","","","","","9.75609756097561","9.75609756097561","9.75609756097561","19.51219512195122","19.51219512195122","19.51219512195122","9.75609756097561","9.75609756097561","9.75609756097561","21.951219512195124","21.951219512195124","21.951219512195124","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"775","","","","","","","21.951219512195124","21.951219512195124","21.951219512195124","19.51219512195122","19.51219512195122","19.51219512195122","7.317073170731708","7.317073170731708","7.317073170731708","24.390243902439025","24.390243902439025","24.390243902439025","36.58536585365854","36.58536585365854","36.58536585365854","0","0","0"
"780","","","","","","","21.951219512195124","21.951219512195124","21.951219512195124","12.195121951219512","12.195121951219512","12.195121951219512","12.195121951219512","12.195121951219512","12.195121951219512","21.951219512195124","21.951219512195124","21.951219512195124","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"785","","","","","","","24.390243902439025","24.390243902439025","24.390243902439025","19.51219512195122","19.51219512195122","19.51219512195122","7.317073170731708","7.317073170731708","7.317073170731708","12.195121951219512","12.195121951219512","12.195121951219512","31.70731707317073","31.70731707317073","31.70731707317073","0","0","0"
"790","","","","","","","14.634146341463415","14.634146341463415","14.634146341463415","17.073170731707318","17.073170731707318","17.073170731707318","14.634146341463415","14.634146341463415","14.634146341463415","26.829268292682926","26.829268292682926","26.829268292682926","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"795","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","17.073170731707318","17.073170731707318","17.073170731707318","12.195121951219512","12.195121951219512","12.195121951219512","14.634146341463415","14.634146341463415","14.634146341463415","24.390243902439025","24.390243902439025","24.390243902439025","0","0","0"
"800","","","","","","","14.634146341463415","14.634146341463415","14.634146341463415","17.073170731707318","17.073170731707318","17.073170731707318","7.317073170731708","7.317073170731708","7.317073170731708","26.829268292682926","26.829268292682926","26.829268292682926","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"805","","","","","","","26.829268292682926","26.829268292682926","26.829268292682926","14.634146341463415","14.634146341463415","14.634146341463415","12.195121951219512","12.195121951219512","12.195121951219512","17.073170731707318","17.073170731707318","17.073170731707318","19.51219512195122","19.51219512195122","19.51219512195122","0","0","0"
"810","","","","","","","26.829268292682926","26.829268292682926","26.829268292682926","14.634146341463415","14.634146341463415","14.634146341463415","12.195121951219512","12.195121951219512","12.195121951219512","19.51219512195122","19.51219512195122","19.51219512195122","17.073170731707318","17.073170731707318","17.073170731707318","0","0","0"
"815","","","","","","","4.878048780487805","4.878048780487805","4.878048780487805","12.195121951219512","12.195121951219512","12.195121951219512","9.75609756097561","9.75609756097561","9.75609756097561","12.195121951219512","12.195121951219512","12.195121951219512","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
