"Step","lmax2_ns8_nv2 - valinf_rmsds_lt5","lmax2_ns8_nv2 - valinf_rmsds_lt5__MIN","lmax2_ns8_nv2 - valinf_rmsds_lt5__MAX","lmax3_ns8_nv2 - valinf_rmsds_lt5","lmax3_ns8_nv2 - valinf_rmsds_lt5__MIN","lmax3_ns8_nv2 - valinf_rmsds_lt5__MAX","lmax1_ns8_nv2_1e_0o - valinf_rmsds_lt5","lmax1_ns8_nv2_1e_0o - valinf_rmsds_lt5__MIN","lmax1_ns8_nv2_1e_0o - valinf_rmsds_lt5__MAX","lmax1_ns8_nv2_1e_0e - valinf_rmsds_lt5","lmax1_ns8_nv2_1e_0e - valinf_rmsds_lt5__MIN","lmax1_ns8_nv2_1e_0e - valinf_rmsds_lt5__MAX","lmax1_ns8_nv2_1o_0e - valinf_rmsds_lt5","lmax1_ns8_nv2_1o_0e - valinf_rmsds_lt5__MIN","lmax1_ns8_nv2_1o_0e - valinf_rmsds_lt5__MAX","lmax1_ns8_nv2_odd - valinf_rmsds_lt5","lmax1_ns8_nv2_odd - valinf_rmsds_lt5__MIN","lmax1_ns8_nv2_odd - valinf_rmsds_lt5__MAX","lmax1_ns8_nv2 - valinf_rmsds_lt5","lmax1_ns8_nv2 - valinf_rmsds_lt5__MIN","lmax1_ns8_nv2 - valinf_rmsds_lt5__MAX","lmax0_ns8_nv2 - valinf_rmsds_lt5","lmax0_ns8_nv2 - valinf_rmsds_lt5__MIN","lmax0_ns8_nv2 - valinf_rmsds_lt5__MAX"
"210","85.3658536585366","82.92682926829268","87.8048780487805","80.48780487804878","75.60975609756098","85.36585365853658","82.92682926829268","82.92682926829268","82.92682926829268","82.92682926829268","82.92682926829268","82.92682926829268","58.53658536585366","58.53658536585366","58.53658536585366","73.17073170731707","73.17073170731707","73.17073170731707","82.92682926829268","82.92682926829268","82.92682926829268","19.51219512195122","19.51219512195122","19.51219512195122"
"215","76.82926829268293","75.60975609756098","78.04878048780488","76.82926829268293","70.73170731707317","82.92682926829268","68.29268292682927","68.29268292682927","68.29268292682927","75.60975609756098","75.60975609756098","75.60975609756098","63.41463414634146","63.41463414634146","63.41463414634146","85.36585365853658","85.36585365853658","85.36585365853658","80.48780487804878","80.48780487804878","80.48780487804878","9.75609756097561","9.75609756097561","9.75609756097561"
"220","84.14634146341464","78.04878048780488","90.2439024390244","80.48780487804878","75.60975609756098","85.36585365853658","90.2439024390244","90.2439024390244","90.2439024390244","75.60975609756098","75.60975609756098","75.60975609756098","65.85365853658537","65.85365853658537","65.85365853658537","82.92682926829268","82.92682926829268","82.92682926829268","78.04878048780488","78.04878048780488","78.04878048780488","19.51219512195122","19.51219512195122","19.51219512195122"
"225","80.48780487804878","80.48780487804878","80.48780487804878","80.48780487804878","78.04878048780488","82.92682926829268","85.36585365853658","85.36585365853658","85.36585365853658","90.2439024390244","90.2439024390244","90.2439024390244","73.17073170731707","73.17073170731707","73.17073170731707","73.17073170731707","73.17073170731707","73.17073170731707","87.8048780487805","87.8048780487805","87.8048780487805","17.073170731707318","17.073170731707318","17.073170731707318"
"230","86.58536585365854","85.36585365853658","87.8048780487805","76.82926829268293","75.60975609756098","78.04878048780488","85.36585365853658","85.36585365853658","85.36585365853658","80.48780487804878","80.48780487804878","80.48780487804878","75.60975609756098","75.60975609756098","75.60975609756098","80.48780487804878","80.48780487804878","80.48780487804878","73.17073170731707","73.17073170731707","73.17073170731707","24.390243902439025","24.390243902439025","24.390243902439025"
"235","81.70731707317073","78.04878048780488","85.36585365853658","74.39024390243902","70.73170731707317","78.04878048780488","80.48780487804878","80.48780487804878","80.48780487804878","87.8048780487805","87.8048780487805","87.8048780487805","56.09756097560975","56.09756097560975","56.09756097560975","78.04878048780488","78.04878048780488","78.04878048780488","82.92682926829268","82.92682926829268","82.92682926829268","21.951219512195124","21.951219512195124","21.951219512195124"
"240","85.36585365853658","85.36585365853658","85.36585365853658","84.14634146341463","82.92682926829268","85.36585365853658","73.17073170731707","73.17073170731707","73.17073170731707","68.29268292682927","68.29268292682927","68.29268292682927","70.73170731707317","70.73170731707317","70.73170731707317","80.48780487804878","80.48780487804878","80.48780487804878","92.6829268292683","92.6829268292683","92.6829268292683","12.195121951219512","12.195121951219512","12.195121951219512"
"245","84.14634146341464","80.48780487804878","87.8048780487805","76.82926829268293","70.73170731707317","82.92682926829268","70.73170731707317","70.73170731707317","70.73170731707317","78.04878048780488","78.04878048780488","78.04878048780488","60.97560975609756","60.97560975609756","60.97560975609756","75.60975609756098","75.60975609756098","75.60975609756098","80.48780487804878","80.48780487804878","80.48780487804878","0","0","0"
"250","84.14634146341463","82.92682926829268","85.36585365853658","82.92682926829269","78.04878048780488","87.8048780487805","82.92682926829268","82.92682926829268","82.92682926829268","80.48780487804878","80.48780487804878","80.48780487804878","60.97560975609756","60.97560975609756","60.97560975609756","85.36585365853658","85.36585365853658","85.36585365853658","90.2439024390244","90.2439024390244","90.2439024390244","14.634146341463415","14.634146341463415","14.634146341463415"
"255","89.02439024390245","87.8048780487805","90.2439024390244","80.48780487804878","80.48780487804878","80.48780487804878","85.36585365853658","85.36585365853658","85.36585365853658","82.92682926829268","82.92682926829268","82.92682926829268","85.36585365853658","85.36585365853658","85.36585365853658","63.41463414634146","63.41463414634146","63.41463414634146","80.48780487804878","80.48780487804878","80.48780487804878","14.634146341463415","14.634146341463415","14.634146341463415"
"260","80.48780487804878","78.04878048780488","82.92682926829268","87.8048780487805","85.36585365853658","90.2439024390244","82.92682926829268","82.92682926829268","82.92682926829268","82.92682926829268","82.92682926829268","82.92682926829268","70.73170731707317","70.73170731707317","70.73170731707317","68.29268292682927","68.29268292682927","68.29268292682927","78.04878048780488","78.04878048780488","78.04878048780488","26.829268292682926","26.829268292682926","26.829268292682926"
"265","79.26829268292683","75.60975609756098","82.92682926829268","75.60975609756098","73.17073170731707","78.04878048780488","78.04878048780488","78.04878048780488","78.04878048780488","80.48780487804878","80.48780487804878","80.48780487804878","78.04878048780488","78.04878048780488","78.04878048780488","82.92682926829268","82.92682926829268","82.92682926829268","82.92682926829268","82.92682926829268","82.92682926829268","9.75609756097561","9.75609756097561","9.75609756097561"
"270","84.14634146341464","80.48780487804878","87.8048780487805","84.14634146341463","82.92682926829268","85.36585365853658","82.92682926829268","82.92682926829268","82.92682926829268","78.04878048780488","78.04878048780488","78.04878048780488","70.73170731707317","70.73170731707317","70.73170731707317","82.92682926829268","82.92682926829268","82.92682926829268","90.2439024390244","90.2439024390244","90.2439024390244","4.878048780487805","4.878048780487805","4.878048780487805"
"275","80.48780487804878","80.48780487804878","80.48780487804878","84.14634146341463","82.92682926829268","85.36585365853658","78.04878048780488","78.04878048780488","78.04878048780488","78.04878048780488","78.04878048780488","78.04878048780488","70.73170731707317","70.73170731707317","70.73170731707317","70.73170731707317","70.73170731707317","70.73170731707317","87.8048780487805","87.8048780487805","87.8048780487805","4.878048780487805","4.878048780487805","4.878048780487805"
"280","78.04878048780488","75.60975609756098","80.48780487804878","86.58536585365854","85.36585365853658","87.8048780487805","87.8048780487805","87.8048780487805","87.8048780487805","85.36585365853658","85.36585365853658","85.36585365853658","75.60975609756098","75.60975609756098","75.60975609756098","90.2439024390244","90.2439024390244","90.2439024390244","82.92682926829268","82.92682926829268","82.92682926829268","7.317073170731708","7.317073170731708","7.317073170731708"
"285","90.2439024390244","87.8048780487805","92.6829268292683","76.82926829268293","75.60975609756098","78.04878048780488","68.29268292682927","68.29268292682927","68.29268292682927","85.36585365853658","85.36585365853658","85.36585365853658","73.17073170731707","73.17073170731707","73.17073170731707","82.92682926829268","82.92682926829268","82.92682926829268","90.2439024390244","90.2439024390244","90.2439024390244","24.390243902439025","24.390243902439025","24.390243902439025"
"290","75.60975609756098","70.73170731707317","80.48780487804878","74.39024390243902","70.73170731707317","78.04878048780488","82.92682926829268","82.92682926829268","82.92682926829268","80.48780487804878","80.48780487804878","80.48780487804878","75.60975609756098","75.60975609756098","75.60975609756098","85.36585365853658","85.36585365853658","85.36585365853658","87.8048780487805","87.8048780487805","87.8048780487805","17.073170731707318","17.073170731707318","17.073170731707318"
"295","85.3658536585366","82.92682926829268","87.8048780487805","78.04878048780488","73.17073170731707","82.92682926829268","85.36585365853658","85.36585365853658","85.36585365853658","80.48780487804878","80.48780487804878","80.48780487804878","82.92682926829268","82.92682926829268","82.92682926829268","85.36585365853658","85.36585365853658","85.36585365853658","82.92682926829268","82.92682926829268","82.92682926829268","26.829268292682926","26.829268292682926","26.829268292682926"
"300","87.8048780487805","87.8048780487805","87.8048780487805","80.48780487804878","80.48780487804878","80.48780487804878","82.92682926829268","82.92682926829268","82.92682926829268","73.17073170731707","73.17073170731707","73.17073170731707","68.29268292682927","68.29268292682927","68.29268292682927","80.48780487804878","80.48780487804878","80.48780487804878","85.36585365853658","85.36585365853658","85.36585365853658","12.195121951219512","12.195121951219512","12.195121951219512"
"305","82.92682926829269","78.04878048780488","87.8048780487805","82.92682926829268","82.92682926829268","82.92682926829268","92.6829268292683","92.6829268292683","92.6829268292683","80.48780487804878","80.48780487804878","80.48780487804878","80.48780487804878","80.48780487804878","80.48780487804878","78.04878048780488","78.04878048780488","78.04878048780488","80.48780487804878","80.48780487804878","80.48780487804878","12.195121951219512","12.195121951219512","12.195121951219512"
"310","86.58536585365854","85.36585365853658","87.8048780487805","75.60975609756098","75.60975609756098","75.60975609756098","82.92682926829268","82.92682926829268","82.92682926829268","80.48780487804878","80.48780487804878","80.48780487804878","68.29268292682927","68.29268292682927","68.29268292682927","80.48780487804878","80.48780487804878","80.48780487804878","95.1219512195122","95.1219512195122","95.1219512195122","12.195121951219512","12.195121951219512","12.195121951219512"
"315","80.48780487804878","80.48780487804878","80.48780487804878","90.2439024390244","90.2439024390244","90.2439024390244","63.41463414634146","63.41463414634146","63.41463414634146","90.2439024390244","90.2439024390244","90.2439024390244","73.17073170731707","73.17073170731707","73.17073170731707","87.8048780487805","87.8048780487805","87.8048780487805","87.8048780487805","87.8048780487805","87.8048780487805","12.195121951219512","12.195121951219512","12.195121951219512"
"320","76.82926829268293","68.29268292682927","85.36585365853658","92.6829268292683","92.6829268292683","92.6829268292683","73.17073170731707","73.17073170731707","73.17073170731707","78.04878048780488","78.04878048780488","78.04878048780488","65.85365853658537","65.85365853658537","65.85365853658537","82.92682926829268","82.92682926829268","82.92682926829268","75.60975609756098","75.60975609756098","75.60975609756098","12.195121951219512","12.195121951219512","12.195121951219512"
"325","86.58536585365854","85.36585365853658","87.8048780487805","82.92682926829268","82.92682926829268","82.92682926829268","68.29268292682927","68.29268292682927","68.29268292682927","75.60975609756098","75.60975609756098","75.60975609756098","56.09756097560975","56.09756097560975","56.09756097560975","58.53658536585366","58.53658536585366","58.53658536585366","80.48780487804878","80.48780487804878","80.48780487804878","12.195121951219512","12.195121951219512","12.195121951219512"
"330","86.58536585365854","82.92682926829268","90.2439024390244","","","","90.2439024390244","90.2439024390244","90.2439024390244","78.04878048780488","78.04878048780488","78.04878048780488","68.29268292682927","68.29268292682927","68.29268292682927","82.92682926829268","82.92682926829268","82.92682926829268","85.36585365853658","85.36585365853658","85.36585365853658","26.829268292682926","26.829268292682926","26.829268292682926"
